,name,symbols,number_of_values,first_year,volumme,return_2014,return_2015,return_2016,return_2017,return_2018,return_2019,return_2020,return_2021,vol_2014,vol_2015,vol_2016,vol_2017,vol_2018,vol_2019,vol_2020,vol_2021,correlation_CAC40,correlation_NASDAQ,correlation_SP500,correlation_DAX,correlation_NIKKEI,correlation_MSCI World,correlation_EURO STOX 600
755,Echiquier Climate & Biodivs Impct Eurp A,0P0001LG9T,931,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033618363803985515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10351236604779598,-0.001788843175176429,0.5750130146348066,0.35753870220010975,0.3087571169661354,0.006257593927073325,0.5344501249789422,0.37120685907213286
756,abrdnI-Select Emrg Mrkt Bond A Acc H EUR,0P0000PVTT,2500,2014,0.0,-0.0013738310014464639,0.0005337794567807462,-0.003930221241708507,-0.018164004436558225,-0.014990922127896784,-0.022490711638309294,-0.021009314723622576,-0.04599040143688612,0.10607305231315006,0.10718144882909662,0.10992425621612605,0.1101305885072421,0.11564772422274333,0.122591867720643,0.13343141114168824,0.1420308636435758,-0.35091873202449697,-0.2152949820053172,-0.27645664779582524,-0.1815119296398197,-0.32508162121087103,-0.23249225675018664,-0.2812844769823686
757,AXA Europe Actions Action C,MP-828896,2472,2014,0.0,0.05678392451114902,0.05538103796765065,0.07522759645904165,0.06573505255813726,0.07605639083943516,0.08711265115637457,0.10438656501388402,0.055253671554223255,0.12352457931479925,0.12498169292158343,0.11691972686929261,0.12160720455460683,0.1261163708002785,0.12745224288272952,0.1257980062208598,0.08310331366249647,0.976492281308249,0.896066128857619,0.9375847599624036,0.9620032934303906,0.9524125140654666,0.9522919396859834,0.9737357200830583
758,HSBC Euro Equity Volatility Focused A,MP-806336,2449,2014,0.0,0.05134694295167083,0.04937772507013491,0.06050743979378468,0.049022206495842685,0.0528707562113729,0.056422980617864646,0.08132112283424539,0.04639550663062285,0.1072360967365329,0.10771636099559548,0.10695163063521652,0.10874067116927183,0.11615469478504147,0.12443652904935482,0.1179250079435025,0.09823071993977109,0.9710642996033056,0.8973833572299157,0.937168075515085,0.9767637605166752,0.9383668873306145,0.952570540170515,0.9575253399339199
759,AXAWF Italy Eq A Cap EUR,MP-303134,2461,2014,0.0,0.050952927631417004,0.04442355854487724,0.07316280821343532,0.04926465843332746,0.049930635938450034,0.07000225849314877,0.09869189198036378,0.029219729243692545,0.18585813525436032,0.18505187344833646,0.1729903914410386,0.1657116819317053,0.17033149830188832,0.17262196744174066,0.1732848353762152,0.12211043270666903,0.9031564260833673,0.7593853964953821,0.7898796736786963,0.90986175432623,0.8705006315505741,0.8432106178227473,0.940882297495119
760,AXAWF Italy Eq A Dis EUR,MP-308328,2461,2014,0.0,0.04137757324896306,0.034534406005433796,0.06219433250943314,0.03931542291954018,0.03892285214620606,0.05736713094086372,0.08580150316079918,0.011588758228243751,0.18513491364727028,0.1839409284250075,0.17310865565291905,0.1669698478300798,0.1718295508195814,0.17559389292375632,0.1774614042533502,0.11994867988270226,0.8441505841126691,0.6803817256283982,0.7075390376590145,0.8549568307762191,0.8008198660676105,0.7745649269335313,0.9025218598684999
761,Clartan Valeurs C,0P000156ZS,2474,2014,0.0,0.05887232509088642,0.057783964717612324,0.07014084707407733,0.05170949522550194,0.050460034628809824,0.05735131759445349,0.094776430574852,0.07891087265266052,0.12675857670118149,0.12851711244803624,0.12897492536897995,0.1280143703042366,0.13517070860527677,0.14133062421623224,0.11850314837278506,0.11116378875122158,0.9171608012860903,0.8194735664248285,0.8603979999450982,0.9287165220910285,0.8936649995189512,0.877712752832699,0.8843057605064949
762,BNPP Energie & Industrie Europe ISR Clss,MP-805106,2429,2014,0.0,0.03781544706918872,0.041393139998145256,0.051769698451060345,0.036762867112574524,0.02210382999357966,0.027179026009728463,0.10892840954806553,0.06174298343493499,0.18652884171530076,0.18787602953448473,0.19236501690929428,0.19791458063490106,0.20809779730994085,0.22627474869146183,0.17121992498624264,0.11186893957094117,0.4667853872977016,0.2150693223046957,0.285593710247308,0.4275620039884119,0.3610505233654414,0.3169549221659623,0.4668596606163615
763,Mandarine Global Microcap R EUR,0P00018EGL,1964,2016,0.0,0.0,0.0,0.0699797818378232,0.06273797940558802,0.05916727997154541,0.08470322824259478,0.09525123877372273,-0.016249239768777967,0.0,0.0,0.18685623583395464,0.18925455728255808,0.20011664520153058,0.2036869859157427,0.21830962840158885,0.09233266548504682,0.8570969273746684,0.8571848122750141,0.8872228913846913,0.8649908164734921,0.8420818202565181,0.9215749463542777,0.8995436525258691
764,AXA Or et Matières Premières C,MP-805613,2443,2014,0.0,0.08377557434387382,0.09439756661992003,0.10692271732480403,0.08484699478400014,0.08671415196563945,0.08426967843284035,0.1202058943535783,0.06525496156141096,0.19714542450734004,0.19094544388558563,0.17133088915795214,0.1467681102716711,0.15486516749548446,0.1666240214918995,0.16026628792034917,0.12000868745498154,0.8716502337332106,0.8618360509658716,0.9025058350518276,0.8535099239957866,0.8561540604086046,0.8999658799231207,0.8310925936171936
765,Fidelity Sustainable Euroz Eq A-Acc-EUR,MP-217600,2582,2014,0.0,0.06411166300670793,0.06188322898281657,0.08249336506315019,0.07406291420524588,0.08459891712380375,0.08604146339865745,0.09924393547052145,0.03589103813770586,0.13322272302740393,0.13451946101493203,0.1277705078184263,0.13420025395624413,0.14097575767041004,0.14923789532445425,0.15562143836099723,0.11540246210409776,0.9588616694024994,0.9359311197242838,0.9614107414502105,0.9595657997943112,0.9553212030746554,0.9737828950365208,0.9495407778639916
766,JPM US Small Cap Growth A (dist) USD,MP-34242,2482,2014,0.0,0.10140966847263586,0.10417203035500584,0.12775066764619175,0.1018863580397663,0.06985442091840514,0.07375285244333316,0.03597789674257533,-0.10153791359123994,0.2551777376185572,0.25865539628914525,0.2629316489819331,0.27146107512889833,0.2770669676175589,0.30126353597937194,0.3133327331298874,0.17854473962805784,0.6793543100699398,0.8989103128466857,0.8482993674058132,0.7516823061532314,0.7612180599418068,0.8559701258093161,0.6629321838968611
767,DWS German Equities Typ O,MP-847428,2485,2014,0.0,0.05598102841330807,0.05136811117051362,0.06474537921390826,0.035624230014596484,0.042046146115862736,0.07031766042265596,0.08415582772166547,0.018978313617323907,0.17316565020849986,0.17323182998412454,0.1769221930552575,0.17029333303718966,0.1760068744464837,0.17118603304445254,0.1783741936417704,0.13598682034331772,0.8577465839263171,0.7703085348509064,0.7946730171662917,0.9341917463968936,0.8321262201425162,0.8406353095111174,0.8763632615078322
768,Schroder ISF EURO Equity A Acc EUR,MP-357219,2537,2014,0.0,0.04430592654995189,0.04064927313749549,0.05274220930504487,0.03288770851034678,0.03442225754040092,0.051346640171790484,0.06704867178612742,0.0005035831912978916,0.1360649562818968,0.13636058627877803,0.13899240168459723,0.13713950281513757,0.1433770136622966,0.14554710577315214,0.15081739613723366,0.08971112620365324,0.9149608812829682,0.8495433406253006,0.8738422096542415,0.9444065914687835,0.8858224500701564,0.9033972298687069,0.9219989945359197
769,JPM Emerging Markets Debt A (dist) EURH,MP-457215,2544,2014,0.0,-0.047217998434975914,-0.046765308049287864,-0.052902481617239705,-0.06334180113652955,-0.06177905265787989,-0.07269644081686964,-0.07752997135359858,-0.11224273095354262,0.09446046014911093,0.0958902794995167,0.09878693549360056,0.10141854262313543,0.10794850480652364,0.1131650749277347,0.12236811613905507,0.11953137790507634,-0.7682622123021913,-0.6697626090653257,-0.7309748846853317,-0.6805657836024351,-0.7619094134750655,-0.6952042349013858,-0.6816095008311769
770,Fidelity European Smlr Coms A-Dis-EUR,MP-454712,2584,2014,0.0,0.07362006700687863,0.06746288410960437,0.07479361848097163,0.059046284648765456,0.05384333263286308,0.06855419761483483,0.08578496401501134,-0.037870832795727165,0.18633720868187514,0.18589889800604625,0.19528656830332405,0.2040565988415841,0.21750659256388594,0.2321622690080711,0.25021008003720263,0.12035035992272534,0.8624455639213687,0.9084689748540116,0.90765344784592,0.8925260430568531,0.8628700240605871,0.9233004664919535,0.8437720620825317
771,Groupama Euro Active Equity NC,MP-947577,2490,2014,0.0,0.06513932533675171,0.06293222124895423,0.08033662461715721,0.06802684050355137,0.07663262343279457,0.08742967293161064,0.10483500222871357,0.049810728001417774,0.13842787082823355,0.13978358659086332,0.1374635685204271,0.14239971989796063,0.14862363820969088,0.15409117187447452,0.15875325721202416,0.1315941916823372,0.9689521275951374,0.9232441051067375,0.9496113888483265,0.9861347700899163,0.9620359693165695,0.9694931305181786,0.9612736431931781
772,AXAWF Global Emerg Mkts Bds A Dis EUR H,MP-999093,2400,2014,0.0,-0.050457393585225205,-0.05049247680780971,-0.05868416225705669,-0.058342173385335164,-0.0562463396739659,-0.06759022636037312,-0.07520151444554768,-0.10788538992162203,0.08637572724101841,0.0877287406684807,0.08794224206566077,0.09388294936324126,0.09959000116287077,0.10313479024781388,0.11044056630295256,0.10651812607199684,-0.7859195237167289,-0.7075119542458383,-0.7614264911660069,-0.7094160071852744,-0.7742947602934271,-0.7341870296380857,-0.6770315849398165
773,Fidelity Global Industrials A-Dis-EUR,MP-436331,2583,2014,0.0,0.0993955606981625,0.10208085653848196,0.1144845295881804,0.10849112140548121,0.12193359352093239,0.13850918654823519,0.19449745329540424,0.13749311898914005,0.1557613072847511,0.1571921547545908,0.15625803631650703,0.15813792590930778,0.16406209671297786,0.1725819931890003,0.1382175046118275,0.06036005852822224,0.9526992877056093,0.8626023311666098,0.9221021574318499,0.9108251579110547,0.9335634833819575,0.9201808480080469,0.909576008102926
774,Candriam Eqs L Australia C AUD Cap,MP-302869,2458,2014,0.0,0.08622222798874755,0.08898123318773624,0.10043707009271087,0.09463735981611726,0.09331951890343015,0.0980252001860914,0.12587256099420746,0.05805512503534289,0.1250786265562714,0.1260405328673596,0.12627032092076504,0.13312133232925014,0.14137900122312572,0.14970954093601613,0.14344704864267127,0.058470329817724376,0.947275351788339,0.9439247033148663,0.9784914195333226,0.9241154179195012,0.9434195035886782,0.9721084183225663,0.8943491877939798
775,Pictet-Clean Energy Transition R EUR,MP-990490,2439,2014,0.0,0.08549621123218465,0.08793333393870288,0.11554522677228567,0.10798741365810403,0.12849518509743574,0.14367961928392417,0.12768292879679724,0.023745321782883452,0.17975403898860545,0.1820305838146428,0.1707798442648876,0.18069032218222061,0.18588352676526862,0.19367976862481204,0.2044835606635035,0.10195412346139993,0.8939648370951646,0.9332806727308696,0.9490200617064837,0.9029414684606625,0.9290747883323159,0.9545551357619825,0.8956464356007809
776,AXAWF Global Emerg Mkts Bds A Cap EUR H,MP-999091,2404,2014,0.0,0.0018172005478160422,0.002004560308119943,-0.0052434119733814795,-0.014076067362723028,-0.010206623824913452,-0.02159509471457581,-0.02920047344545667,-0.060354970608278734,0.09333180799279205,0.09478610390369148,0.09649207523300053,0.09986349481696177,0.10571140526693379,0.10980755068086027,0.11792192567491631,0.11784504050012842,-0.19141227038404862,-0.04561641132134882,-0.10930606585439354,-0.030577211020600355,-0.1636479157559339,-0.05968378221590863,-0.09460194820486775
777,Candriam Eqs L Australia C AUD Dis,MP-302868,2458,2014,0.0,0.05243936511414047,0.05511163597616485,0.06577661272714978,0.059934429953226606,0.05866463368019234,0.06307576150951393,0.0912417887188828,0.024967954730781155,0.12281725181613132,0.12378930620386468,0.12437189739001897,0.13101238869083506,0.13923319341547988,0.14766467847778195,0.1410310369995117,0.05842461839251382,0.95506931130389,0.9001972305235231,0.9458535968233779,0.920779163805048,0.9200789960962801,0.956296144903201,0.92159308697322
778,JPM Global Healthcare A (acc) EUR,0P0000Y1OS,2484,2014,0.0,0.06906930829379788,0.06544834493951016,0.09112431546147863,0.09577576301753128,0.09929613077292611,0.09701308552287673,0.0764822857204735,0.03916369022025008,0.11330961058482028,0.11300224814712444,0.09051683490524928,0.09438699449413608,0.09540716683276607,0.0983961970077911,0.09385283001368312,0.07419762235269048,0.8525292790116686,0.9162106296435719,0.9355969362666496,0.836361382266831,0.898657182805533,0.9206069637361498,0.8358781709511696
779,Amplegest Pricing Power AC,MP-815031,2490,2014,0.0,0.054708982356136825,0.04939617084339211,0.05878374773752854,0.043296218176781066,0.04109854821472586,0.04020705002804066,0.04452211945026671,-0.015967681385043783,0.1417140699509928,0.14059000383072676,0.145147953474251,0.14830505192295493,0.15726075769841763,0.16727571444966471,0.17954777098816185,0.16318903161873996,0.8029131778810603,0.8700605644232385,0.8517449179699088,0.8710638448738143,0.8223449926280924,0.8755981904491056,0.7889884766192283
780,OFI Invest Act4 Positive Eco R C EUR,0P00015TUP,2305,2015,0.0,0.0,0.05586470910262764,0.06750677895237403,0.04984369648374233,0.04552939964683095,0.0635595507833414,0.049323676701450166,-0.031059134318462012,0.0,0.14690665030776087,0.14510714159996332,0.14491296282112928,0.15073841357707732,0.1529349837758869,0.1619298464134116,0.08856924389097388,0.8452452550667813,0.9196691359528153,0.9124747701024973,0.8915071804446608,0.8712632258178405,0.9396698724716214,0.8622176742061354
781,Carmignac Pf Family Governed A EUR Acc,0P0001HPED,1260,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.12377659079795136,0.12266811004413294,0.053427884054914575,0.0,0.0,0.0,0.0,0.0,0.15909097144533182,0.16606217452855557,0.1277205222010553,0.8902162695984697,0.9462155641577618,0.9858189833062605,0.9163196383048242,0.9250717548837223,0.9728962690592247,0.9241251795643746
782,State Street Europe Value Spotlight P,0P0000YXSC,2427,2014,0.0,0.050338479841211474,0.04769686034897001,0.06706095854318828,0.04522617115664979,0.05791452263412286,0.08557085036572307,0.13302603479354655,0.08125222452681716,0.1654658025149554,0.1672466029168834,0.16538358129998243,0.16486238488805544,0.17297620396730543,0.17333322409397176,0.15420427813319065,0.1086112238201792,0.8637306515843926,0.5932287788659939,0.6684293570204589,0.863368530381514,0.7989784777901017,0.7059173412902325,0.8873405956472513
783,Invesco US Value Equity A USD Acc,0P0000U1YL,2497,2014,0.0,0.08745334168124201,0.09169199183058738,0.10874424697209327,0.094126425283215,0.0892837727194433,0.11307682297677675,0.1669316965288019,0.07793707269309874,0.17760339633053507,0.17872626355927457,0.18002122927956887,0.18758897120281443,0.20004294281621002,0.2102370791071261,0.19578414892156437,0.09079811031149071,0.9609131339509951,0.9004295779074911,0.9476102127492473,0.9300699210581971,0.9373793858384651,0.9553397301390955,0.9197143319291765
784,BNP Paribas Sélection Dynamique Classic,MP-802430,2451,2014,0.0,0.0337575753436258,0.0319261254131813,0.04181786499963642,0.03162767302944207,0.03521169449531503,0.038093645723630366,0.056271666358561956,0.01236371625124784,0.10328666730834225,0.10428731349453312,0.10482407378362353,0.10817034586214792,0.11547869760061315,0.12265500595222714,0.12202258681521022,0.09617259982453312,0.9171019448306978,0.8545333268917248,0.8877508888241765,0.9459934551234697,0.8897039156262527,0.9167269231932307,0.9418236952449199
785,Generali Audace Europe,MP-804206,2473,2014,0.0,0.05420109892944049,0.050292467282440335,0.06531861487670278,0.05154555884591715,0.058506425540712455,0.07491411400511981,0.10339848854261537,0.04398835963761419,0.1351218673981386,0.13522290252792382,0.1349517728721135,0.13857188628143477,0.14533240377634896,0.1497838084785613,0.14710844152356864,0.09832486075779956,0.969272542395905,0.8477336183597886,0.8960728098104268,0.9727168268217603,0.9291722207765947,0.9244971718854873,0.9750563327613319
786,Ofi Invest ESG US Equity R EUR,0P0000KBS1,2433,2014,0.0,0.09887900015820122,0.09695519043999808,0.11375590577505658,0.10320396548054236,0.10051152146593192,0.0952972832447221,0.08951757226246426,0.0006766420910777381,0.1497097024549704,0.15165668229022533,0.1509889802833438,0.15749428103971025,0.16740440375467042,0.18069461960312036,0.1954287385918119,0.1357204716635813,0.8694084035301994,0.980314873153617,0.9749360194373327,0.8927528272738137,0.9007429067471502,0.9684410792714038,0.830163299554797
787,Janus Henderson Hrzn GlblPtyEqsA2EUR,MP-604953,2506,2014,0.0,0.0506269382685108,0.04701254043825257,0.04724673892110151,0.04920181089662456,0.05422034588574154,0.022546825032767937,0.032856287369747154,-0.02980515812135641,0.1424076174410426,0.14312401853997267,0.14936526233463165,0.1580517878118091,0.16863203122967863,0.16707878311404767,0.17142391240396854,0.12965564929924103,0.7737479447532666,0.855976780860926,0.8646083480971355,0.7511985904802212,0.7436077594556216,0.8482342153976836,0.7494074465042164
788,Janus Henderson Hrzn GlblPtyEqsA2USD,MP-359845,2508,2014,0.0,0.04257759786462986,0.043421982923606856,0.043392212896249865,0.041805564629880276,0.03761242431995214,0.015553197374135868,0.0209613862501157,-0.060299910449061994,0.13963112854992396,0.14170306108044997,0.14766244157823738,0.15696475429064743,0.16908068159240636,0.17574201139491794,0.186749709215978,0.12691297182549033,0.715668121934706,0.8502018426002835,0.840267904584951,0.7324592219424837,0.6981837912217141,0.8439860408563423,0.7046756614345124
789,Mandarine Equity Income R,MP-807521,2458,2014,0.0,0.056498842867240044,0.05628065415230545,0.07455259344852616,0.06096071935774231,0.0694249635650773,0.07325160149525055,0.1034944691261059,0.0687288751138856,0.1208116774531504,0.12258827389596413,0.11660789504416738,0.11817832560026634,0.1232418703676998,0.13071931019725885,0.11817414535265577,0.08987526115779923,0.9811669342244522,0.8719677692521669,0.9236100815748058,0.9688591516590059,0.9573960648598426,0.9424747390179906,0.9623136743283919
790,La Française Actions EURCO2 Responsable R,MP-632366,2455,2014,0.0,0.03040390067919356,0.027626026777202554,0.041760562516907816,0.027316604426046318,0.03733346214637232,0.05429773454121723,0.08508593716578894,0.024415981759917726,0.14192207317507655,0.1431740600418436,0.1445821371473138,0.14890214538817656,0.15614746291731693,0.16144373355698471,0.15803229042669484,0.11224270028104015,0.817229130922529,0.5615310838944514,0.618116625793073,0.8403984855983396,0.7292593387692918,0.6974143913329214,0.8865174256377829
791,"AXA IMAllCntryAPExJpnSmCpEq QI B (â,¬)",MP-354733,2317,2014,0.0,0.0752430431849059,0.0758861881668779,0.08331341987331561,0.07288786190638345,0.08541875409121873,0.1078547354342401,0.14692707581392547,0.0652884499196651,0.15677886426185572,0.15913315499912886,0.16193428402835583,0.16756111624960685,0.1769165616174368,0.18478584825217792,0.1815165581333234,0.10422036078865418,0.9444688528713829,0.8689472561766951,0.9200784902078494,0.9436950264968558,0.922986326894152,0.9353739010847535,0.9294206689022616
792,Allianz Actions Emergentes C,MP-802417,2312,2014,0.0,0.054433080469988834,0.05722068850386264,0.07162091424053774,0.05221522099137527,0.0551898480118198,0.06730717774473455,0.07354007255587686,-0.005036558775159896,0.15700640020655413,0.15754582154130997,0.1546237197459465,0.1544816417833151,0.16103787263038283,0.17041014489162376,0.18502686691370474,0.13093406720526257,0.8598257532866889,0.9117278227209533,0.9155083070355994,0.9151563820427695,0.8993719059644498,0.9441660644807401,0.8768883925545854
793,Candriam Bds Em Mkts C USD Cap,MP-302947,2500,2014,0.0,0.02645235590180507,0.027791614445561188,0.022527818015385254,0.010697283600291468,0.011224448541454369,0.0024320791551838824,0.009145999120767596,-0.010035636623839793,0.10446481250873219,0.10586590598572201,0.10894181284127787,0.11142145769777172,0.11778918852999923,0.1252884499750982,0.134306584500894,0.14526135722355318,0.34151088735822466,0.5276560234493324,0.4941080764073471,0.49088448516584055,0.4124589906369658,0.5145388955112504,0.3405341582602197
794,Schroder ISF US S&M-Cap Eq A Acc USD,MP-359882,2483,2014,0.0,0.07822433842034275,0.07878969221204207,0.08453465432651258,0.07100978801235577,0.07187172431732981,0.08080759207363405,0.10737354419090947,0.006726157402706602,0.15781999736305194,0.1601392685778902,0.16737819078847785,0.17426310991534866,0.18700671051162662,0.20165754937642638,0.2100775624224064,0.09646068895484668,0.9178365912942116,0.9491136665288084,0.9661671361508313,0.9307387610353159,0.9206928835705034,0.9731194366520576,0.8856083368424488
795,Palatine Planète I,MP-807435,2484,2014,0.0,0.07136233959193017,0.06938081934280453,0.08489258067435257,0.08000951832049555,0.09016918871565521,0.08532376216543526,0.08017498548958217,0.030868549136263326,0.10967119017252361,0.11065094524090735,0.10702354536723664,0.1119215505829644,0.1148485730476152,0.11672387310806523,0.11621568258733811,0.079553743287957,0.9262226996742672,0.9565897781615575,0.9728141938912434,0.9260077297685633,0.93332433679999,0.9725122867564209,0.8961032572057613
796,Schroder ISF Glb Clmt Chg Eq A Acc EUR H,MP-964958,2515,2014,0.0,0.07577617757804961,0.077814474568685,0.09043491225911553,0.08024390755279975,0.07700988875947908,0.09434726739605562,0.07443917803531871,-0.06905170100282165,0.21097742067220454,0.21386575845042038,0.22281093544628575,0.23637527997298466,0.2507395070013089,0.2700052414620792,0.28561152286761354,0.12631475211017554,0.8117614862157332,0.9349073702207931,0.9172128564993619,0.8536293577980267,0.8456251978647056,0.9347208221831769,0.8112801933691733
797,Mandarine Unique S&M Caps Europe R EUR,MP-683859,2499,2014,0.0,0.04708662568779909,0.039207665199343905,0.04572954387772969,0.0325064164818049,0.02742899493072254,0.0313313199428357,0.026093520859975444,-0.04885038339131069,0.14453746167394096,0.13964624443116874,0.14517741704299608,0.14938017989796276,0.15567367850304006,0.1634741892298237,0.1747765383166292,0.12466122245707273,0.7605842457643639,0.832880137080618,0.8081134601277999,0.8257701963119438,0.7640529490395901,0.834874298116431,0.7659213217705998
798,DWS Invest European Eq Hi Convct LC,MP-551448,2484,2014,0.0,0.04937808223019499,0.04607211404632484,0.06249753544429378,0.04780454852359951,0.052941651703745596,0.06574052155951675,0.07683550752477805,0.02804839032777363,0.12484635793614282,0.12515063242662375,0.12211992857358768,0.1235668465903396,0.12936122348251253,0.12988484424162455,0.13137053513820096,0.09651740782222824,0.9568928764647691,0.8981446388522382,0.9279798554913556,0.9791714450886939,0.9416723691561846,0.9531798072892915,0.9631511009675168
799,Tikehau Equity Selection R Acc EUR,0P000178TZ,1834,2016,0.0,0.0,0.0,0.08829581347643346,0.08460534567781906,0.0862679530574054,0.08885713587750509,0.09508332516480333,0.04093310419394978,0.0,0.0,0.12439669221157477,0.12478055273532494,0.12868567077086882,0.13872206742967222,0.148725697942322,0.1259369090078786,0.8898141510115954,0.9695583515392046,0.9889074380150256,0.8917736342536486,0.9147738998967412,0.9817539875583261,0.8991876965106345
800,DWS Invest Global Infras LC,MP-905369,2482,2014,0.0,0.04460067905160774,0.04549207518831649,0.0536123422519671,0.050924018308341534,0.06739281179706123,0.04583584039634729,0.055044153372474425,0.03596649335706092,0.12072581267782864,0.12232329553747309,0.12299130634311894,0.1295012443107764,0.13225851035616185,0.13326932721728044,0.13298652579356446,0.12971559710771352,0.8531475022885333,0.8330394326354891,0.8794869019848167,0.803772547965476,0.8047980731790584,0.859014371045731,0.8214810037363176
801,Comgest Growth Europe EUR Acc,MP-352291,2441,2014,0.0,0.10116509995299112,0.09802138853436503,0.11451127446807613,0.11295001974635879,0.12090254659222475,0.12443931097409346,0.12459970147018373,0.06748737169963857,0.12406655521569446,0.12450672272529338,0.12126853809844165,0.1284570875015399,0.13568648045577802,0.14378261127392372,0.15378807128674152,0.1277287848993706,0.9223353767009457,0.9652121325178187,0.9822841031873633,0.9165568848699014,0.945486010731734,0.9743915945482138,0.8828657969139198
802,Lazard Actions Emergentes R,MP-807639,2438,2014,0.0,0.038233011341463376,0.04300095399590066,0.05380179907109284,0.0294885955436415,0.03968795454340669,0.047070209996284744,0.0900754836391939,0.0424582009003021,0.15315403657538934,0.15319762774736112,0.1473917556386284,0.13797604409208386,0.14372935093537076,0.15289649452426154,0.13507948770061148,0.1002397773420947,0.8032229165083937,0.613151705810901,0.6814775624811937,0.8257145208277687,0.7404927064302618,0.7368324082689177,0.8238560915362496
803,Fundquest Dynamic Classic,MP-803063,2452,2014,0.0,0.03066396580392086,0.028729897434831737,0.03894703196330811,0.02867452559591963,0.03302985994961762,0.036349688263641974,0.054193642646749855,0.009876783612488027,0.10382733728272385,0.10480703464296136,0.10507134854171156,0.10843721997781254,0.11569352080889388,0.12316259760297087,0.1232975949716286,0.0973772943753672,0.9084819184599732,0.8307454330564652,0.8627867397535568,0.9401873932422024,0.8727300244563831,0.9032232872572217,0.9408950159161257
804,JPM Japan Sustainable Equity A acc JPY,MP-302558,2402,2014,0.0,0.07766591985165758,0.07615280420950518,0.10385664851591593,0.0876950494454778,0.08396427704299728,0.11589525612967692,0.14134405497096597,0.08884378470938656,0.16030917895698907,0.1621466720130589,0.14903986424382143,0.1510139797797142,0.15758028470160196,0.15214769031066336,0.15569535412519128,0.13823837525458696,0.9436741012368322,0.8962529504733877,0.9271963749788499,0.9495792151690171,0.98819992786607,0.9428463246321075,0.9304796732871778
805,CM-AM Japon 225 YEN,0P000150V8,2198,2014,0.0,0.06658771617947834,0.06568927030933472,0.07551111823826932,0.06651058772806258,0.0634927907933792,0.06613446662361011,0.06757196188517664,0.01806943209266043,0.11612625347645901,0.11589660705683193,0.11526579348897606,0.11778950127046675,0.12470921962918638,0.13377076346314032,0.14556154314102068,0.12350825256531917,0.8772692963628996,0.9600262822628786,0.9604516162324398,0.9105741179656393,0.929960712728951,0.9647139123383766,0.8342806325450247
806,JPM US Smaller Companies A (dist) USD,MP-434282,2486,2014,0.0,0.07810135832086336,0.07928632441837867,0.08604552196596389,0.06886484177199532,0.06186255866671882,0.07268237090004595,0.08846676797776383,-0.02594399850965895,0.1731606100425894,0.17563780086288053,0.1825368506889186,0.18803232559263294,0.2007293054135075,0.21655585949317546,0.23131460159497813,0.09770937803437199,0.8669013566086295,0.9453886927482029,0.9470263451352781,0.8948423398852355,0.8822417779341378,0.9541517229936799,0.8401494771512481
807,Pluvalca Sustainable Opportunities A,0P0001FG1E,1420,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.059238344391938536,0.0627662941271959,-0.07529333356503234,0.0,0.0,0.0,0.0,0.0,0.2354059512382411,0.25656809623155413,0.0919353201154699,0.553037131851267,0.7632441247777626,0.7284968479162595,0.6176339822840178,0.5371327428632717,0.7782798576392269,0.6862323819931256
808,Lazard Credit Fi SRI RVC EUR,MP-542494,2491,2014,0.0,0.025725341259768598,0.026084165707108066,0.029572974298282102,0.021195662421055087,0.022336513329667892,0.021806516570065115,0.021561877704449568,-0.0023127152146191947,0.06761101411638197,0.06865172254879197,0.07077652189877934,0.07192995724830052,0.0762147096588247,0.08094051871195501,0.0872665882188943,0.08554232859241112,0.7917131458390925,0.8820479605500924,0.8790038344590463,0.8645830771818575,0.8356805485340038,0.9032760057857219,0.7785976618380572
809,R-co Opal Croissance,MP-803539,2494,2014,0.0,0.037801447052527457,0.03601289818416798,0.05265820006549278,0.03653317404079589,0.04325996057963537,0.05555779710634082,0.052553895157107754,-0.01926919060247587,0.13600286354092703,0.13760277600637003,0.1355156039933504,0.13745781792707568,0.14526623619563608,0.15203590119362087,0.16542249466757472,0.12346989739606781,0.8555392709337379,0.8667551482774969,0.864763784299703,0.9163679747857234,0.8652536792039149,0.9088325305529164,0.8957656332224674
810,Mandarine Europe Microcap R EUR,0P00018KOU,1990,2016,0.0,0.0,0.0,0.07062946210959087,0.06257805214198509,0.06621178078740488,0.09017179740955662,0.08590454229874928,-0.056816901318585133,0.0,0.0,0.22272867180445635,0.22523524302634762,0.23998060703798596,0.25023770723712685,0.2736813087662013,0.11567889942216043,0.7778286770762379,0.8382681955817002,0.8419577989517697,0.7985893094058876,0.7494300041519781,0.8783421089263956,0.8237907069742152
811,R-co Equity Euro C,MP-828585,2488,2014,0.0,0.05219114922240901,0.05028031457867322,0.07669229887536466,0.050973965958262334,0.05765256337146471,0.08133602483417758,0.13480068695017564,0.06305936888377556,0.19061783319179662,0.19309707274831073,0.18789663064578246,0.18540596225319075,0.19605094391870895,0.2041828745056332,0.18662789268549868,0.11495837599795837,0.907704048305769,0.6905919979677828,0.7465999578295329,0.8855848117282791,0.834781832524562,0.7926967047068694,0.9287597856524878
